Source;Target;Weight
12392841;12587606;7
13692131;12587606;2
22332734;12587606;1
32496790;12587606;1
33916285;12587606;3
34458012;12587606;4
36043628;12587606;1
51114439;12587606;1
13705136;12587609;1
29003178;12587609;2
39688863;12587609;1
40046625;12587609;1
3192542;12598487;2
19041624;12598487;2
2660713;12622051;2
30893453;12622051;3
39365930;12622051;1
2149567;12683829;2
8067545;12690023;1
20377987;12690023;1
11591556;12734789;1
27239385;12734789;1
37020215;12734789;1
2816096;12948963;4
17032126;12948963;4
22422173;12948963;1
48503842;12948963;2
49609916;12948963;1
8403161;12969229;1
29360908;12969229;1
7724765;13063429;2
21258208;13063429;1
9174405;13124145;1
13273116;13124145;1
44041213;13124145;3
47140790;13124145;1
47858434;13124145;1
979453;13171335;4
14972903;13171335;1
23466483;13171335;1
36806936;13171335;1
47448886;13171335;1
16065243;13171617;1
4114573;13171693;1
26579391;13171693;1
4114577;13171715;1
26579391;13171715;1
979453;13171766;1
22181335;13175254;2
35542630;13175254;2
37583750;13175254;2
36331890;13196358;1
9616519;13219561;1
26662026;13219561;1
36815453;13219561;1
51509105;13219561;2
19997619;13252161;1
41344908;13252161;1
9174405;13273116;1
13124145;13273116;1
33374561;13273116;1
37078617;13273116;1
42081502;13273116;1
45683632;13273116;1
47140790;13273116;1
47858434;13273116;1
31686388;13290054;3
37196020;13410477;1
41828708;13410477;1
390309;13530630;1
10235083;13530630;2
33916285;13632177;1
12075101;13670368;1
33788660;13670368;1
46263747;13670368;1
50849161;13670368;1
14979711;13684250;6
20798485;13684250;6
22682949;13684250;1
32101215;13684250;2
45323422;13684250;7
46982903;13684250;4
2901;13692131;5
5405065;13692131;2
9785904;13692131;1
12392841;13692131;8
12587606;13692131;2
13712718;13692131;1
14589606;13692131;1
19002000;13692131;1
20130196;13692131;2
33788660;13692131;1
33916285;13692131;3
35124647;13692131;1
42024547;13692131;2
51114439;13692131;1
12587609;13705136;1
29003178;13705136;1
376049;13712718;3
979453;13712718;2
2403030;13712718;2
4531309;13712718;1
5026398;13712718;1
5873159;13712718;2
6796252;13712718;1
7990466;13712718;1
8216129;13712718;1
8463014;13712718;1
10291689;13712718;1
11080732;13712718;1
11467247;13712718;3
13692131;13712718;1
15375480;13712718;1
23606719;13712718;1
26384092;13712718;3
33788660;13712718;7
33831327;13712718;2
33850754;13712718;1
39131385;13712718;1
41201274;13712718;1
48964805;13712718;1
21218086;13749866;1
3033341;13948009;1
6318608;13948009;3
14765894;13948009;1
25152503;13948009;1
37953533;13948009;1
44041213;13948009;2
49133664;13948009;3
3629099;14061698;1
46355406;14061698;1
26615337;14177927;3
48541756;14177927;1
5790895;14224665;3
6650642;14224665;3
2543775;14305620;1
29191677;14305620;1
31588215;14305620;1
8296843;14412641;6
17679050;14412641;3
29182324;14412641;1
29917928;14412641;1
38724724;14412641;1
45889592;14412641;1
25270235;14422896;1
1964069;14504226;2
951817;14589606;1
2470056;14589606;1
2968938;14589606;2
7962624;14589606;1
12206522;14589606;2
13692131;14589606;1
15282793;14589606;1
33916285;14589606;1
35124647;14589606;1
38633081;14589606;1
39664632;14589606;1
44680867;14589606;1
50028606;14589606;1
15571951;14592532;1
24681715;14592532;1
19041624;14601804;1
45514854;14601804;1
27810395;14740514;2
32762861;14740514;2
8395578;14750093;1
16100258;14750093;1
21218086;14750093;1
13948009;14765894;1
25152503;14765894;1
44041213;14765894;4
5556381;14773850;1
15997916;14773850;1
30568431;14773850;1
39141749;14773850;3
12188642;14792771;1
12392841;14836673;2
48004202;14836673;1
51039109;14836673;3
16629963;14898849;1
17116261;14898849;1
48199417;14898849;1
7603397;14950949;1
31611296;14950949;1
13171335;14972903;1
13684250;14979711;6
20798485;14979711;5
32101215;14979711;1
45323422;14979711;6
46982903;14979711;4
24051635;15169955;1
39678533;15174544;1
2968938;15282793;1
12206522;15282793;1
14589606;15282793;1
43912302;15301276;1
1721561;15319867;1
22202382;15347172;1
25284555;15347172;1
28700988;15347172;1
34534349;15347172;1
36284329;15347172;1
40783716;15347172;1
41363601;15347172;1
16549686;15347195;1
39077053;15347195;1
40525687;15347195;1
17679050;15375391;2
35656262;15375391;1
8216129;15375480;1
13712718;15375480;1
3942613;15396766;2
8395578;15396766;1
8458971;15396766;1
19936635;15396766;1
23480274;15396766;1
26638158;15396766;1
28707323;15396766;1
34188917;15396766;1
45723113;15396766;1
50975372;15396766;1
51251455;15396766;1
7125539;15437399;1
22076760;15437399;1
27768175;15437399;1
40994916;15437399;1
24758137;15437567;1
26579391;15437567;1
12392841;15479790;3
51114439;15479790;3
23289778;15560942;2
34420168;15560942;1
8721786;15563742;1
11196078;15563742;1
16730170;15563742;1
21258208;15568644;2
34056629;15568644;2
14592532;15571951;1
24681715;15571951;1
16418453;15600038;1
26772456;15600038;2
26868892;15600038;1
35934788;15600038;1
40478115;15600038;1
43499954;15600038;1
47182276;15600038;1
49696131;15600038;1
4035789;15644769;1
21022844;15644769;1
22076760;15644769;4
23568907;15644769;4
34440727;15644769;1
36276371;15644769;3
40994916;15644769;3
46982903;15644769;2
7663064;15652642;2
12387727;15762084;3
23965055;15762084;3
2470056;15834648;1
7680342;15834648;1
17963203;15834648;1
51009367;15891230;1
8034261;15902932;1
25821331;15902932;1
45323422;15902932;1
27743357;15962554;1
31686388;15962554;4
16226972;15971006;1
42294312;15971006;1
45896829;15971006;1
14773850;15997916;1
39141749;15997916;1
779669;16020022;1
4707174;16020022;1
10029735;16020022;1
23220451;16020022;1
43912302;16020022;2
45323422;16020022;1
5927504;16053353;1
11844796;16065243;1
13171617;16065243;1
24758137;16065243;1
27790208;16065243;2
36284330;16065243;1
41201274;16065243;1
51330433;16065243;1
4927747;16100258;1
8395578;16100258;6
11196078;16100258;1
14750093;16100258;1
21218086;16100258;5
25714153;16100258;1
33012950;16100258;1
43652652;16100258;1
656113;16100259;1
25223260;16100259;1
38104459;16100259;1
15971006;16226972;1
42294312;16226972;1
45896829;16226972;1
9785904;16342091;1
12088021;16342091;1
9785904;16346357;1
12088021;16346357;1
8528373;16418447;1
18075867;16418447;1
22131934;16418447;1
23034905;16418447;3
36424168;16418447;1
15600038;16418453;1
18939139;16418453;1
19224141;16418453;1
23594464;16418453;2
26506472;16418453;2
29360908;16418453;1
32245729;16418453;1
47858434;16418453;1
49696131;16418453;3
25724026;16441688;1
711605;16549686;3
5790895;16549686;3
6650642;16549686;2
7962624;16549686;2
8501511;16549686;3
15347195;16549686;1
22579401;16549686;2
33449014;16549686;3
33916285;16549686;1
39077053;16549686;1
40525687;16549686;1
45577199;16549686;2
51039109;16549686;4
14898849;16629963;1
17116261;16629963;1
48199417;16629963;1
11816566;16633910;1
43912302;16633910;2
10361078;16697742;1
12392841;16697742;4
26274186;16697742;1
32496790;16697742;5
43525845;16697742;1
3327157;16730170;1
8721786;16730170;1
11196078;16730170;2
15563742;16730170;1
31955594;16751640;2
17487769;16958389;1
35542630;16958389;1
20734010;16974267;1
38104106;16974267;1
7724765;16984616;2
21258208;16984616;1
2816096;17032126;3
12948963;17032126;4
48503842;17032126;2
14898849;17116261;1
16629963;17116261;1
17534095;17116261;1
48199417;17116261;1
5790895;17175279;1
9752283;17175279;1
20130196;17175279;1
31137348;17175279;1
31228324;17175279;1
33916285;17175279;1
42312977;17175279;2
51114439;17175279;1
6251603;17187372;2
8668524;17187372;2
12387727;17187372;9
22172321;17187372;1
24606429;17187372;1
29969375;17187372;2
30296692;17187372;4
42375661;17187372;3
42789143;17187372;2
48019430;17187372;3
49023259;17187372;2
24051635;17260142;1
35656262;17361401;1
45889592;17361401;1
20420014;17365724;1
