Source;Target;Weight
24550941;3741358;2
25386056;3741358;1
28118322;3741358;5
31287104;3741358;5
31797328;3741358;1
32835893;3741358;6
33010232;3741358;44
33197301;3741358;1
34514834;3741358;1
35413158;3741358;1
37205054;3741358;1
39732745;3741358;4
43000174;3741358;1
44022941;3741358;12
44767419;3741358;1
47421769;3741358;1
51193030;3741358;1
8294668;3778633;1
15217855;3778633;1
19100458;3778633;3
21192475;3778633;1
25501410;3778633;1
26132841;3778633;1
28213192;3778633;1
44040252;3778633;1
44874393;3778633;5
45996303;3778633;1
1010531;3779045;1
6604442;3779045;1
12218554;3779045;2
16512541;3779045;1
16523425;3779045;1
18014846;3779045;1
22977135;3779045;1
25546397;3779045;5
25561184;3779045;1
27321489;3779045;1
40754930;3779045;1
47421612;3779045;1
48992437;3779045;1
51064413;3779045;2
1230326;3789885;1
16463379;3789885;1
19100458;3789885;1
21192475;3789885;1
44040252;3789885;2
386506;3793121;1
3030217;3793121;1
17642086;3793121;1
22443471;3793121;1
22459643;3793121;1
816954;3800913;1
26608359;3800913;1
40821843;3800913;1
6798309;3809997;1
10466181;3809997;1
21069921;3809997;5
35581903;3809997;4
37365810;3809997;1
37518071;3809997;1
40653858;3809997;3
45970047;3809997;7
46680625;3809997;1
880057;3832510;1
2893500;3832510;2
5855377;3832510;5
6604442;3832510;1
6809933;3832510;1
6884396;3832510;2
7130104;3832510;1
20048418;3832510;2
25546397;3832510;9
26989895;3832510;1
27854432;3832510;2
32115478;3832510;3
43489977;3832510;1
49725411;3832510;2
3576754;3893001;1
6740069;3893001;2
12886290;3893001;1
14353351;3893001;2
19898171;3893001;1
21006217;3893001;1
21951640;3893001;2
27623001;3893001;1
33572354;3893001;2
37032968;3893001;2
40107045;3893001;1
43188967;3893001;2
1720234;3904602;1
3590071;3904602;2
9724845;3904602;1
47207948;3904602;2
20036160;3936118;1
31638053;3936118;1
42545415;3936118;1
2776339;3976563;1
12093861;3976563;2
20471689;3976563;1
39803474;3976563;1
40922335;3976563;1
50381558;3976563;1
16463379;3976912;1
21720647;3976912;1
27270007;3976912;1
6671607;3997966;1
7587523;4017740;1
15347800;4020384;1
21657477;4020384;1
26779535;4020384;1
17617877;4028615;1
37269777;4028615;1
41959478;4028615;1
50373540;4028615;1
6610967;4032604;1
8354786;4032604;1
8885223;4032604;1
10088786;4032604;1
16465084;4032604;1
18940863;4032604;1
21831766;4032604;1
22964146;4032604;1
37764614;4032604;1
39392958;4032604;1
41165826;4032604;1
1010531;4046583;4
4633445;4046583;1
6731495;4046583;1
6919540;4046583;1
7500361;4046583;1
7971438;4046583;1
12218554;4046583;6
17949669;4046583;2
21251114;4046583;1
25546397;4046583;1
25561184;4046583;2
27321489;4046583;1
28613331;4046583;1
31573074;4046583;1
39395669;4046583;2
20007501;4083513;2
46918632;4083513;3
50574528;4083513;3
29081231;4171060;1
10434899;4175630;1
14593640;4175630;1
17685300;4175630;1
28796279;4175630;1
32516062;4175630;1
36183586;4175630;1
4897908;4192128;2
246056;4193961;1
880057;4193961;1
2316055;4193961;1
3456686;4193961;1
4877503;4193961;7
5037092;4193961;1
5164832;4193961;2
6604442;4193961;1
6671607;4193961;1
8221078;4193961;1
8688188;4193961;1
12688064;4193961;2
14342904;4193961;1
22773592;4193961;1
29554139;4193961;1
33276640;4193961;4
36003886;4193961;3
37753084;4193961;1
38354070;4193961;1
42811948;4193961;1
43092871;4193961;3
43477239;4193961;1
47488719;4193961;3
50974284;4193961;1
553005;4246687;1
2944843;4246687;1
3362313;4246687;1
5232251;4246687;1
6610967;4246687;1
8817679;4246687;1
9522056;4246687;1
13665018;4246687;1
13708115;4246687;1
17223335;4246687;1
21441163;4246687;1
21831766;4246687;1
24673941;4246687;1
25560406;4246687;1
25833837;4246687;1
27512920;4246687;5
30176007;4246687;1
31225992;4246687;1
31463327;4246687;1
34955049;4246687;1
37764614;4246687;1
