Source;Target;Weight
17154175;33572354;2
24641631;14099854;1
2517397;26179831;1
42307186;42688050;1
44970305;9177433;1
2763827;6915833;3
25516723;21006217;1
15019764;778558;1
51013437;18283869;1
48944224;29227771;1
47200907;27086190;2
6345495;488777;2
20339579;44762013;9
40399241;3162447;1
22414467;41871519;2
44161355;8198051;1
14645198;32266644;2
29420017;13175116;1
18263646;40160651;1
6663762;27623001;13
25516723;19912895;1
9731314;40152870;1
38160635;50380223;1
19638275;18681426;1
5334613;34711546;1
5242518;36104091;1
47224027;5884661;1
43300186;2626562;1
30822904;16149549;1
49918576;50018130;1
3354824;46498386;1
27408986;14996226;1
26437003;37032968;1
35205342;42114414;3
47055229;3228534;1
18510420;24030079;8
47721378;18691328;1
14103828;21448532;1
4929997;2755613;1
26135148;13098791;17
154902;7843891;1
40795632;6345495;2
44410666;37596090;1
40212209;40541059;1
25816015;34714729;1
14994284;31569591;3
38379505;37018704;1
25279919;4799349;2
10376742;36019369;1
11820740;2893500;2
40864221;29408848;1
24336896;48237625;1
2528874;45325016;3
24641631;18160085;1
2780489;26478372;1
28016469;42561807;1
8902663;8009371;5
4583474;32460916;1
11933930;29702958;1
1825735;1355043;1
27965376;50242849;1
27854432;46455355;1
37263683;37383203;1
25098979;6101316;4
17227940;8296428;2
42702344;17227940;3
34265171;9882290;2
42051643;43072449;1
14949847;4809373;1
19927007;44943265;4
41871519;38046675;7
46539059;12750509;1
10233859;18247575;9
2008995;1220476;1
46868672;38281230;1
19217694;17827953;1
40636662;32280449;1
14992598;9609768;1
43977839;14010127;2
18169484;17227940;1
47696155;50250957;1
22932097;17149726;1
50773716;10840645;1
38450096;2008995;1
21885093;46803409;1
44762013;22494910;1
21441163;33062769;1
38050565;18918547;1
36579043;16790460;3
50480032;5230109;6
27142776;39788;1
25756789;38046675;2
19649203;911948;1
51570525;26465772;1
23845603;4512419;1
1464155;25105220;3
29691869;49817952;1
40282543;2685606;1
1689535;42562922;3
27408986;19237241;1
34365091;38035150;4
9734572;11679495;1
14071078;21030884;1
22852478;1872092;2
44930237;29285369;1
263825;32023077;1
24044070;28281507;1
24690368;19936939;1
15162071;49313965;1
2631743;16622595;1
42702344;10887691;2
11139556;7863064;2
4207426;20897922;1
15313743;23558679;1
3515137;8018292;1
33031760;5752015;1
41024922;16433747;1
2632367;18907879;5
50469036;49046257;2
10088786;8885223;2
43702766;41871519;1
43530271;38281230;1
25466858;14984110;1
10137304;36075604;1
20192653;32523949;2
35425351;34524349;1
32138944;9900962;1
22780208;39044110;1
26207096;11117267;1
10160468;31377784;4
42561807;17031404;1
28622772;35193678;4
20720462;8089289;1
20376243;44790827;1
16422889;32504134;1
17057909;18691057;1
27408986;12599721;3
38048642;46498386;1
38048642;47417886;5
20746167;31209706;2
8816569;43977839;1
2225505;48679966;3
10290066;13872076;1
39713828;27347756;14
4929997;23275131;2
19440703;45070156;1
35283459;6345495;1
1898449;50242849;1
7150138;2513389;1
12297800;13295835;1
43774133;27623001;1
14565078;42307186;2
16084460;50773717;1
47859127;31061072;1
13067624;7190742;5
42045139;41138128;1
50773716;42412592;1
31250068;36075604;1
24639367;543624;1
31250068;1734432;1
18263646;51517462;1
16956900;45459758;2
31181966;10376742;1
36033207;10613843;1
413781;29176735;1
36688825;18691057;1
9936841;37197757;1
7178671;48253460;1
45889367;21885093;3
37109821;40130333;1
14245653;17227940;6
16790460;8181358;1
31953689;26385723;1
3088013;42561807;1
33829793;24245023;6
36075604;8275795;1
37799253;14427531;4
12246772;37573284;1
33104565;4038526;1
26577294;3180777;1
25706165;10522900;1
9492509;33300083;1
25283101;27611643;1
16790460;35072165;1
42435515;36134896;2
1218857;33594433;16
14099854;12633476;1
30611508;3139183;2
22019594;12750509;1
14146404;6511501;1
49004208;12305327;1
25279919;42650483;9
24615480;5223804;2
36478398;40647193;9
31274435;38599204;2
46529812;736031;3
50897988;988707;3
21463967;13098791;1
31982691;44305710;1
7683137;20059659;1
36167522;17714913;1
22019616;10815478;2
33229936;44776518;3
13572181;11661398;2
47840046;12876114;1
37764614;23443282;1
29964764;24614716;4
20377382;20842666;16
33829793;2737736;2
6788234;46498386;2
2737736;7794983;1
9174957;46058403;1
8642368;23052501;5
14592529;10840645;6
43327516;45502489;1
15846200;42678999;1
40795632;14482760;1
39753063;24880193;1
4583474;14104070;2
13772190;9451296;9
26639087;46803409;1
19657749;34327473;1
41871519;16316008;1
8327;5860847;4
8018292;31450399;1
37683813;37679932;1
14458380;24675493;1
34551148;50100629;1
20986495;21627177;1
24767681;26478372;1
12782643;9916824;1
10603381;45893238;1
21310609;17541412;1
24058892;5230109;1
29371586;2896946;4
1736216;35600155;2
46196979;28395105;3
14781686;40152870;2
18085355;15399663;1
14177553;37665800;2
45091978;13085002;1
38133896;38048642;18
5333942;16079101;2
31479063;22627999;2
40547908;13683204;1
25466858;33031760;1
7143223;33378948;1
30216647;41165824;5
40367050;18160085;1
19399675;7969101;1
34373942;29168411;1
32825682;25219991;1
13572181;2599332;1
11661398;20339579;1
4207426;39589644;2
23124766;28459995;13
17074802;48952598;3
42454240;365456;4
42873454;32453471;2
50078199;10871106;1
35104786;14099854;2
12922858;38966214;2
30994722;17285531;3
12986270;17938888;2
49897406;14818998;3
27611250;48985585;1
16138380;34642601;2
27799359;29403720;1
9493209;26478372;2
24614716;30098681;8
19164304;47721378;4
7749927;25816015;1
45716952;25355067;2
23645827;15200124;5
25639487;43381322;1
45051065;38050565;1
17511725;4750960;1
21310609;46883211;1
10123112;32324946;1
34195534;48830339;1
21432506;26385723;1
36546394;34541780;1
44994758;34742877;1
42057362;45563612;3
42873454;46261623;5
24143461;26478372;1
167732;37353801;1
7963983;1112735;1
3774369;51114440;1
2238431;42590257;1
40779861;40361925;1
48557220;24639367;1
2893500;2737736;1
1149782;27378035;1
18239509;48237690;1
14458380;14099854;2
21951640;25095236;1
26700120;17565545;5
36579043;13726863;1
9451296;4946785;22
47551016;50103945;1
23247054;50103945;4
9184644;18940863;1
31031030;27456748;1
2628430;29573742;2
10029504;44161355;1
22854083;13468871;1
5164832;19232354;1
43915855;1636352;1
3565481;51255420;3
31676112;5523050;1
10840645;29453314;1
3539920;14858425;3
47537725;15305896;1
6481036;50344728;1
50380223;32181407;1
7836144;23782627;1
26748747;28395740;1
4201146;49724834;12
19668801;13067624;1
46112253;37659534;1
13295835;46848282;1
49724834;19164304;15
41766214;28956818;2
31514793;28865793;2
26092589;40227358;2
25795561;45279010;1
5304845;36411658;5
5238134;15828919;7
28078160;41321540;1
41567845;43165153;2
847553;2545709;1
40181239;21449745;1
24675493;9218677;1
21447695;4075782;1
36411658;21839120;1
19936939;6663762;1
38468790;1165519;1
28005842;23784778;5
40070096;3524221;1
23471882;28086751;1
20746167;20843109;12
153806;28435309;1
46852940;26478372;1
20811717;20842666;1
3619330;1670215;1
2257755;18808891;2
1643072;36075604;1
36033045;23868851;1
17188000;45166511;4
40578962;43263629;1
39884903;10875015;4
17511725;27530258;1
17541412;11558169;2
25639487;7632937;1
3693261;19529628;1
41230571;46064723;1
1276908;36269038;3
28963046;30034618;1
44037695;25861069;1
26575186;26385723;1
25206261;34524349;2
32181407;18506479;5
23604780;17171739;1
18522156;14635814;1
30539968;35526114;1
19668312;22240341;1
7200515;46580721;1
988707;29227771;1
35552753;16183032;1
7441936;38050565;1
14588932;20811717;2
24105250;13065016;2
1276908;40493903;1
28462552;988707;2
40920420;49772359;1
14664922;28956818;12
24197789;47979057;1
34642601;48111937;1
1276908;14146404;8
3254928;9765203;1
28246132;6275652;2
40920420;31947116;1
20198459;2257760;1
27159599;4929997;1
33532498;50456911;2
20811717;915129;1
39461770;36412380;1
10627090;23228022;1
28148757;37459221;4
25981013;2924238;2
18940863;8354786;3
45840225;30184717;1
36454673;33229936;1
40600242;49126581;1
22677739;26710642;1
41015135;29373413;2
47266482;19728099;1
1372652;21741295;5
49897406;36033207;1
33269801;46413602;1
14688015;37380470;14
45717616;35820764;1
27623001;17572111;1
8198051;34642601;5
14918084;16422889;2
32144421;14781686;1
16098947;41141625;6
8029274;46893177;2
42779731;31377784;3
33162136;34195704;1
43609124;14593640;1
45262442;2744755;1
23260266;33089275;3
41669538;14884860;1
7963983;1109363;5
1135490;46261623;1
46803409;21041234;4
27601039;12757163;1
36134896;5405062;1
49353265;42779731;1
2967044;13875145;4
46529812;37581780;1
5337209;24959602;1
44825698;4075782;2
11462357;30695345;1
24615481;34839847;1
37516034;19857381;5
35199288;14245653;1
1891062;45484386;4
32951971;18163179;2
47283073;51361583;1
11370742;18247575;1
25279919;16984459;1
1214397;50078199;16
38689903;49092596;2
35037825;37919946;3
22647988;16444513;1
31638027;2161723;3
3811421;35312034;1
25930550;21188673;17
27089513;17530402;1
4175630;46142111;1
15311509;23835126;2
778558;33617937;1
24540339;41138128;1
26575186;38281230;8
31377784;42779731;3
20158493;12339660;1
45460545;33378948;4
51114440;32964626;1
50596212;15376017;1
12305327;31561791;1
30539968;8901326;13
31195613;42561807;1
49046257;32825682;1
51013437;27086190;3
953953;46938105;1
39084618;3801781;1
16317575;47958766;1
46448099;51219674;4
8894759;1728001;1
1425346;20842666;6
5523050;30064880;1
44623152;45917535;1
36043467;7444091;2
3187495;26831589;3
44695322;25659773;1
7985249;40547908;1
22798045;29226368;1
42859818;46455355;1
45855982;40160651;2
46812001;1122907;1
23371800;5882805;5
45767376;20811717;2
2798360;22414467;1
15560814;2798360;1
32840164;24032803;2
45007961;44271419;2
27252312;21835892;6
3061729;26296706;3
38011521;22494910;1
18085355;10904079;2
4779737;35550131;1
7422354;33181933;2
38542640;38232887;13
49089396;23535164;1
17511725;12337008;2
20811717;6822575;4
22546615;18741828;1
18506479;18169484;2
19195653;7858998;1
5396941;46045495;2
35194451;10139676;1
7761807;1689535;2
31122484;1218857;21
3087668;33814903;1
48150487;33031760;1
1558598;2225505;1
43569701;6343946;1
13724257;5223804;1
26135148;36860594;3
669910;7537354;1
23371800;35218673;4
9464208;8327;2
2295134;11666721;2
32453471;32744927;4
967417;41636012;2
24658462;8089289;1
31195613;37124699;4
32752116;10708255;3
440164;46040822;1
37018704;35425351;1
42307295;32951971;1
24873436;2893500;1
10443241;11053747;2
24690368;48056700;2
27623001;33745974;1
12090411;25978208;1
24689451;12489098;1
37032968;38764479;2
48932846;46413602;7
25283101;183551;2
48237690;21129035;3
24596325;2924238;3
20534285;51084294;1
25756789;30098681;2
2836021;39493595;1
13955281;4799349;1
26433605;18907879;1
33089275;24565751;3
33062769;21006217;2
48497344;4545153;1
33098652;14996226;1
17889001;23052501;1
27408986;17951333;1
25098979;6610967;3
7819122;9349496;3
25639487;13097324;2
40226971;46440611;1
9278044;6933892;1
45441978;16958514;9
14062811;24032803;2
33594433;33269801;16
46893177;40929931;1
35581522;3304899;1
37700276;34742877;1
45716952;25846135;1
42702344;9695746;1
20842666;24174383;9
39088057;33229936;1
44334118;37260779;7
11931400;3153631;2
47491586;40659325;6
14231617;27159599;2
6788234;21835892;1
20842666;43676528;2
37353801;28604168;9
2629536;24002459;5
14099865;43115824;2
38312004;7431404;1
46261623;32312991;13
43110034;18028259;1
7985249;15537649;3
18742231;51219674;2
10642947;49057058;2
1086329;11658953;1
44231279;21314596;1
30994722;24508208;1
35955002;14097373;1
16755141;19569861;1
34711546;33112891;2
43959694;14992598;1
9858088;24773396;1
13027157;34544078;3
33112891;31268155;1
14353351;21951640;1
48237690;40152870;1
20361500;21223182;1
13098791;33815397;3
32998448;47537689;1
13584542;47620085;1
5278796;2912495;1
2459233;26423936;1
30035541;19936939;1
36154160;20741517;1
4809292;2816137;1
10160468;40645397;1
43036819;3515137;1
2924238;34480271;2
24174383;13723604;6
45278850;4949986;1
47721378;24105250;3
43036793;9436715;1
36411658;12438964;1
46058403;46613868;3
28721523;43064073;1
10696416;36154160;1
38599204;44163779;1
16736065;49114237;2
45010755;44159262;1
6673901;9905893;1
40382204;33269801;1
22169156;51114440;1
48527501;24130987;1
6838348;4512419;1
34642601;40227358;15
17889001;32128358;2
8951516;4512419;3
14593640;10902216;2
47227917;36719395;1
15624248;32516062;1
12874943;29399785;2
39117853;34981045;2
43339743;17565545;1
20376243;13572181;1
25665757;2113706;1
37679932;2686913;1
17584978;6343946;1
37197757;41556528;4
23638317;10623782;1
21436644;46498386;1
32126243;125917;1
34084662;2629536;2
14431331;3187495;1
37395218;21831766;1
18510420;26296706;1
51582860;14690707;1
48987443;11931400;1
9315222;11951239;1
19905863;31964710;2
212565;16149390;1
19719197;47716057;1
14431331;25279919;15
14350846;10538520;1
18681426;32306021;2
34711546;14949847;2
45757088;45840200;7
8312732;20051475;3
2545709;44918935;1
20787935;24068222;1
32810672;47761006;1
45840225;14588932;1
51233690;31349399;1
14587016;20811717;1
13857058;18247575;2
36270557;40212209;1
24032803;13572181;1
36177387;45339143;1
8029274;5333942;2
26819305;6275652;7
32309819;6343946;1
15617329;36719395;2
8732015;50401299;2
36175474;23990034;1
45840200;48551031;2
36719395;7573657;1
29371586;46142111;2
38769181;10670695;1
9916824;28050043;1
23645827;34830318;1
23035332;38632185;1
16017949;25981013;3
49897406;20787935;2
39584476;37623752;1
9297331;19164304;1
25466858;28246132;8
37156188;37190251;1
42843127;17766749;5
32974416;44796735;3
31815771;27406119;1
42772009;31561791;2
9001705;14092934;1
51098372;51318865;3
21632498;20534285;1
20094575;42779731;1
35530072;26385723;1
42307295;24209558;1
46848282;26156412;3
33083990;36033207;4
10160468;48497344;1
37517061;43907927;5
34658606;4512419;1
23800665;7443782;1
45007961;17465463;1
5553532;8642368;1
3127147;46064723;1
42252901;6511501;1
45537458;14435417;1
47979057;24944042;3
12646501;46498386;6
46584436;27854432;1
14054196;19905863;3
15638065;38048642;1
42703439;14092934;1
18320830;22378311;1
17821178;43052522;1
22581768;23932203;1
46355951;27408986;1
19624665;2118893;1
24032803;31250068;18
3941885;34742877;3
30539968;45872336;1
15396836;7431975;3
37979688;10631387;1
26898602;32431709;1
27854432;27321264;1
17238365;29346429;1
43327516;42045139;1
27725703;33167746;1
23896525;13572181;2
22964146;6226924;2
43165726;39345914;1
36417347;44704285;2
24601879;8009371;6
46539059;46429321;1
8089289;4512419;1
13723604;8459963;4
7431404;37367928;1
40160651;36040576;2
16939257;2376145;1
43052522;4512419;1
27653256;44161355;2
8951516;19905863;4
4175630;16121284;1
27090068;31122484;1
16227713;125917;1
50016801;5223804;1
18247575;3445125;2
45950938;20842666;2
9753734;22821960;1
16736065;33408966;2
42450327;4809373;9
6856453;45764666;3
3088013;41212659;1
564591;25795561;1
3198278;43052522;1
28956818;44161355;1
24245023;47288414;1
11151719;40148210;1
23604780;25679674;1
24614716;24249692;4
13283556;45683616;1
23597709;17535115;3
33445088;365456;1
37190251;47200907;1
31913701;39745638;3
5201966;1689535;2
49019595;42106209;1
29176735;49897406;1
21314596;26420697;3
46413602;51142736;2
27408986;1214397;2
23404446;35998450;1
33572354;12889198;8
18907879;40110193;5
41874081;30120502;1
5405062;29228000;1
41874108;3539920;5
34544078;4135163;1
50851851;18169484;1
35559168;18050218;1
9609768;3397657;2
34218180;24597254;13
37513580;17171739;10
1733431;22914880;3
45910679;43364207;1
37596090;3358552;1
31200360;14827626;17
10129136;3202986;3
51135417;21456107;1
24767692;24174383;1
27529200;7431404;9
45042950;12812538;1
40026760;2545709;1
26385723;26555684;1
45256777;7611354;1
43675374;12922858;11
36033207;18560394;1
28986809;44329511;7
36033207;16659571;4
46812001;9354985;2
3731570;24702457;3
38221975;49897406;1
37353801;48407457;5
26354432;6783060;2
4885976;3801781;1
6109235;29258989;11
37553508;36704736;3
20386324;7956600;1
11933930;18681426;2
18247575;44329511;1
16433747;18741828;2
28246132;38496517;1
13479750;8275620;3
48237625;49396609;5
47979057;20842666;1
3354824;30967198;7
48617033;43257869;2
35550131;5553532;4
33217928;23558894;1
23637253;13295835;1
2459397;14344210;3
27406119;43676528;13
21812491;35018483;1
9535293;33269801;1
45950938;46970452;1
35378014;16127280;1
45156152;24532151;1
32266644;44305710;1
5363362;6121371;1
38248028;43072449;1
49918576;41360423;1
14458380;24606422;1
10982847;42057362;1
27089513;33112891;4
35552753;2720338;1
4512419;18247575;5
35486567;47041338;1
28665487;988707;2
3425521;46604332;3
7520106;32800182;1
3288295;43675374;1
39873237;11661398;7
13295835;18746051;1
38641855;37138492;1
1921228;25795561;1
37367928;37914065;1
47833909;211304;1
39938754;30107259;1
4075782;44825698;2
28986809;45063278;3
20890809;37764614;6
40062739;3202986;1
29041296;2934571;1
8642368;25689824;1
14099854;26834434;1
24614716;7441936;1
19217694;37795630;2
40689625;28000284;1
33617937;26135148;2
14896923;44334504;1
41207533;7985249;1
41731753;12572132;1
26385723;32951971;1
46580721;46244260;1
37170282;38632185;8
51222658;3061729;1
46604332;42057362;3
44272104;41568305;1
21996998;14694914;5
16324336;27783018;3
4102595;26385723;1
39668879;31031030;1
44041506;3153463;1
16316005;7998875;1
19668312;48772105;1
22676393;20907438;1
14431331;8372999;1
32138944;46064723;1
41107287;47354446;1
40148210;34155197;1
27768784;30690697;1
20811717;46261623;1
8198051;50103052;1
39510177;12453180;1
40138749;22804318;1
34169349;19575329;1
3397657;43676528;2
26991100;25896991;5
39131229;41034027;1
44208137;37126273;2
13172675;14645198;2
34181101;650714;1
17203657;44337675;1
16934131;23782627;1
31689258;6534523;1
25440923;15590572;1
40864221;28379968;1
7441936;32593855;1
37085691;26423936;1
3000980;46803409;3
11951283;48985585;2
43244890;29228000;1
33031760;15104365;7
1849924;28459995;5
36210275;23035332;1
18681426;37022289;1
7797285;20059659;8
9936841;31285585;1
36719395;35321465;1
27089513;45950938;2
9916824;32330849;2
41556528;19905863;2
37018704;11937513;2
50250733;42811948;1
25639487;23124766;1
40864221;13226080;25
2981869;4512420;2
1276908;46112253;3
30100836;24105250;1
2967044;20767999;5
6896926;12817500;5
25415562;43282952;1
28458234;51142736;1
14427531;48956265;2
5143726;33594433;2
6511501;9731314;2
32021780;36579043;2
39432238;26171713;1
19681853;2631141;1
10128380;26631063;1
2977414;5201966;2
29420017;23800665;12
47597186;8958816;1
14431331;37383203;2
2967044;31377784;2
47300628;4075782;1
1214397;33766380;1
41141625;27854432;1
8329527;3801781;2
46058403;20995530;1
9635415;1321089;1
51142736;24174383;1
17413005;38050565;2
21006217;22912771;2
31279941;29952180;1
26135148;29371586;1
16934131;8226009;1
21011787;45459758;2
24105250;9410981;1
32330849;11517870;2
27124983;31909627;1
27649379;49724834;1
31806966;46055179;1
38133896;8089289;2
28698059;13724257;1
28724479;3354824;1
8029274;33772835;1
2629536;45010755;32
20047153;17227940;2
6547295;46893177;1
33128152;15638065;1
25194201;4193961;1
45256777;37197757;2
20811717;36043467;2
20059659;9611595;1
49354913;31268155;1
29226368;17766749;1
14177553;48391918;1
46112253;12812538;17
21425972;37497841;1
5337209;43675374;1
12812538;17978134;1
23322335;3088013;1
13921480;27252312;1
20787935;47721378;5
7611354;29162633;1
29267474;28316769;5
18299132;19421371;1
47833909;4442607;1
14508651;12337008;1
3762338;22546615;1
6511501;51109570;1
45784588;19399675;1
40120082;21041236;1
11661398;25861069;1
32588303;26590536;2
45893238;1034786;6
26113643;37781021;2
42779731;21951640;1
38939182;29258989;1
13683204;9955186;1
18160085;9685424;1
16958514;42243669;3
12168897;44569162;1
26156412;2986889;1
17766749;46792466;1
45840200;21011787;14
30611508;4512419;19
4636103;11666721;3
37780951;2678860;1
16116713;37018704;1
37156188;46261623;7
33815397;13098791;3
3699948;14590425;1
27159599;155017;1
32453471;14375500;1
18247575;2967044;50
16736065;10448475;2
4175630;1558598;1
3915303;49666611;1
7636781;38599204;1
41871519;15091030;3
42251958;16149549;1
6275652;46792466;2
16227313;25981013;6
8226009;17830245;1
588465;5365865;2
841770;2161723;7
50117564;34642601;3
34738296;31909627;1
20811717;154902;1
8296428;51265861;1
26016329;50007154;1
51202507;13001645;2
20811717;23033375;1
11357527;44329511;1
18681426;14362968;4
6511501;41165826;1
2967044;841770;1
6345495;23919294;1
36510051;41230571;1
45950938;6275652;39
1914752;459822;1
14781686;2706424;1
32330849;36104091;1
25175057;25283101;1
23291697;49897406;1
24478957;46112253;8
14062811;46141208;1
7668004;32998448;2
11747343;11517870;1
15865233;26478372;3
42778726;40227358;1
13145742;15396836;1
3539920;138705;1
42135044;5884661;1
2893500;29299338;1
26135148;14588932;1
27854432;20192653;1
26222443;10356119;1
28000284;38544818;1
36426383;49523218;1
14635814;30029437;2
42812383;17364604;1
11931400;27142776;1
46413602;13100977;1
51319717;37551514;1
32453471;17465463;5
5553532;21905289;1
24138733;6511501;1
39084618;27408986;1
40607302;35589413;1
34381606;31853984;1
32312991;16235130;1
29420017;10309518;1
33594433;121258;4
26478372;41940472;3
736031;19193213;1
20842666;25348501;4
45333962;40102462;1
30216647;46440611;3
5553532;51570525;1
13572181;29132078;1
14896923;37919946;3
22780208;13413973;1
25795561;7316126;1
48578500;24002459;1
25504813;28473236;1
13174999;32976078;1
19193217;4512419;1
46142111;50023416;1
32748926;26393367;1
20811717;31396831;1
9354985;36240905;1
45141661;11565476;1
1538158;40382204;5
36417347;1276908;2
51142736;11931400;6
23518007;41722362;3
37109821;3902473;1
33269801;32453471;2
51177401;37353801;2
36075604;39545072;3
44704285;4512419;1
21006217;32109286;1
3693261;4773509;1
19228636;38370952;1
22494910;27962323;1
1748060;6109235;1
50450679;51295640;1
2257755;34484584;1
40130333;7034436;1
48932846;15104365;1
13226080;13572181;3
35425351;17530402;2
41107287;40282543;1
24639367;20841459;1
51026997;46929388;1
45716952;12147131;1
11927267;31083640;1
20726496;31806966;4
20538303;3354824;1
32244366;26580103;1
41489390;22791234;1
3242994;532464;1
34328876;34181101;1
28190273;12165085;6
7537354;4746462;1
7761807;8969607;1
34484584;32023077;1
18055553;43457534;1
50103052;46604332;2
45950938;10049469;1
41407308;1002125;2
23782627;12339660;2
38632185;37018631;1
42561807;10902238;1
28246132;18766970;2
26135148;33815397;1
7736103;32033528;1
20404833;40659325;1
25981013;43675374;10
17736457;37497841;1
28486510;3202986;1
9731314;44240913;1
16183032;1372652;1
48582211;36270416;1
5884661;23254361;1
15448853;30111193;1
5190108;32182467;1
9916824;48237625;1
16742524;7819122;1
12310502;14458380;5
14458380;32523951;1
4636103;24703153;1
25930550;28319265;9
35820763;40529467;1
50184695;2893500;3
16465084;21121019;1
25279919;47958766;1
37764614;39723293;3
13572181;26873746;9
3445125;51492274;1
2459397;3502984;1
6275652;12750509;27
28604168;37353801;9
17766749;12750509;19
26478372;3677162;8
20746167;45894298;1
20746167;38632185;1
29258989;45782014;2
34419731;25437079;1
22886720;12817500;1
36412380;41467405;4
37367928;28459995;8
31964710;20811717;1
46590478;27789752;1
28473236;33269801;11
18247575;6306275;1
19728099;15301456;1
44248534;16464988;1
18510420;47840046;2
16422889;41201827;1
32482510;28050043;1
27205628;7797285;3
26661019;32021780;2
9252751;3836987;1
19232354;27660103;2
6660046;19624665;1
21006217;41851362;1
24232562;35425351;1
38281230;46799336;8
30967198;46893177;4
14422863;28353252;2
28182205;7150138;3
45262442;41589984;1
21190614;47323028;1
25981013;26135148;17
2737736;9354985;3
38354070;49908988;1
6782645;15019764;19
14694914;28278905;1
12646501;15091030;5
43676528;5010123;9
20881966;3061503;1
28148757;33488321;3
3104657;11660597;1
49491288;14328850;1
902117;41519184;1
45205424;21448532;2
40794487;29573742;1
44762013;34835703;1
33102170;966708;1
34908174;14899655;3
9525468;30539968;18
7594540;13679528;1
6322528;45205424;3
5219245;7819122;2
21012200;10499732;2
1149782;4949986;9
27408986;24068222;5
16010935;40704107;1
24007975;16790460;1
25686961;8892499;1
3365682;43165726;1
6109235;16465327;2
45950938;46261623;279
39723293;23247054;1
30034618;45737281;1
38632185;33493936;1
42251958;9003769;1
2339902;24255613;1
25795561;40647193;2
18734130;26385723;1
25219991;45866247;12
9692924;51026997;1
35552753;5818874;1
42430626;37032968;4
32516062;7998875;1
38334645;2288648;1
50851851;25981013;1
33200060;17672705;1
14575175;21006217;4
20889981;31977638;2
28459995;23124766;13
5219245;41940472;7
38666293;36055591;1
24226350;13723604;1
5333942;4722579;2
33121386;29227771;1
16172529;50469036;1
20657936;34742877;1
46883211;30086766;1
46539059;40920420;1
6345495;12330410;1
12622148;7178671;1
18693336;34494868;1
2140082;37623752;1
18740687;3088013;1
8747151;23296060;1
13723604;43300227;1
8951516;38248028;1
19898699;38048642;2
48087743;32951971;3
41212659;23314025;1
8343198;48956265;1
13683204;40547908;1
23346119;33018022;1
35488502;31855023;1
12874943;33128152;1
33594433;13172675;15
41546472;12293108;1
6140801;43052522;1
36579164;14787602;1
4207426;23471882;1
4636103;29964764;1
19610686;18247575;6
32380186;11736314;1
25279919;2545709;1
20811717;26424929;2
20534285;27743360;1
16406199;29371586;1
6883416;15948267;1
23784778;47979057;5
38294396;10443241;2
7143223;33104565;16
9268519;27845707;1
35550131;27775751;1
5333942;47902185;1
29569732;29018148;1
14674136;43675374;2
6610967;19568231;1
22672511;15963480;1
3762338;10295179;1
711969;26296706;1
23260266;15384833;1
4600332;46518357;1
25459422;29741518;2
44217946;12832107;1
2459397;22060534;1
16654257;32593855;5
40795632;24101358;1
43205514;17158297;1
34544078;10538520;1
45931171;2225505;1
29258989;35559195;1
8646499;6343946;2
10613843;18918547;2
47470066;48715667;1
33378948;16790460;13
38446341;12986270;1
44762013;14092934;10
17171739;48919081;6
29358498;9942059;1
39330242;1643072;1
47071843;28111449;1
39884903;19529628;1
23074328;39943938;1
14427515;34266295;1
24032803;28353252;1
17272962;29227771;1
26161660;7224492;5
44163779;49724834;3
6343946;26661883;1
3539920;35425351;1
47470066;9916824;10
23784778;27965054;10
51570525;3202986;1
28078160;32725982;1
27703465;46604332;1
4512419;24454465;2
37368726;31676112;1
7761807;37022289;1
11933930;4512419;1
19164304;39712563;1
34472582;12893080;1
41995198;32998448;9
47267898;44900680;1
27623001;33743876;1
10631390;29227771;1
32951971;31450399;1
35432897;46869088;1
25575912;41761670;1
41695879;51010462;1
37138492;37763825;1
25466858;39124464;1
25415548;34181101;1
17227940;23278735;1
22586974;590897;2
10840645;37793392;1
29451334;42307186;11
37032968;28945661;1
17755294;20811717;2
37795630;14238492;8
10432419;6109235;1
33617937;35273865;1
36180509;40055692;1
34599762;36695950;1
42044734;10088786;4
29371586;27623001;4
26385723;24209558;1
36579164;24639367;2
35194451;13262789;1
12147131;39873237;1
12817500;10831475;1
34738296;13959787;3
19569861;37516034;1
598002;16724842;1
43036819;15560814;1
36198971;4175630;1
20361379;24639367;7
9753734;32600217;4
26683306;2981843;1
14062811;44799814;2
26385723;22169156;15
2967044;18766970;1
16465084;21831766;1
4929997;12697382;2
48503852;31274435;1
11559233;42561807;3
7843891;14123955;1
47042430;42307186;1
26423936;48118041;1
18132808;988707;1
41312770;8343198;1
48956265;1921228;6
21129035;36587333;1
8892499;43390894;1
30438608;4046583;1
18050218;16433747;1
32605453;25757998;5
39884903;31285585;1
988707;36689563;2
26631063;14984110;10
3354824;43977805;1
44329511;24597062;1
14431331;22780208;4
37367928;20842666;11
11931400;51114440;16
30539968;29555960;1
20915560;1733431;1
31102862;39461770;1
19217694;3693261;1
49126581;34524349;1
30062946;4521040;1
45950938;14827626;1
36695950;33031760;1
10876639;43165153;1
45484386;37380470;42
13226080;44790827;2
27677007;9882098;1
1276908;15200124;9
2893500;35581522;3
20907438;7843891;1
44208137;29239281;1
12542346;38450096;1
10301715;10967911;2
41821956;45840200;1
17572111;36579164;1
30184717;10279554;1
26387094;39124464;2
29420017;20158933;4
22866080;5558237;1
51348973;23855776;1
2816137;47491586;1
20051475;6703042;8
33031760;43059744;2
24143461;49126581;1
32960031;13658735;1
18471028;21185057;1
5145495;979113;1
36831029;954411;5
