Source;Target;Weight
27385841;1535769;1
46529856;1535769;1
12377560;1548730;1
12936926;1548730;1
42021957;1548730;1
12948963;1554555;1
45138644;1554555;1
37116319;1563466;1
4024836;1567850;1
12549296;1567850;1
31926637;1567850;1
31965547;1567850;1
752821;1571702;1
1879018;1571702;1
3665829;1571702;1
7187464;1571702;1
9069541;1571702;1
14201864;1571702;2
18740686;1571702;1
21504413;1571702;1
29211362;1571702;1
31077247;1571702;1
34137051;1571702;5
48375775;1571702;7
4649772;1573974;4
5554415;1573974;2
8969471;1573974;1
14966817;1573974;4
17899264;1573974;4
7965926;1573975;1
37964706;1573975;1
39838345;1573975;1
5021107;1586695;2
43230235;1586695;2
4582660;1594954;1
6835359;1594954;1
9206642;1594954;4
11124148;1594954;1
21391043;1594954;3
24611082;1594954;1
26907017;1594954;1
31826353;1594954;2
32159707;1594954;1
32588216;1594954;4
33326481;1594954;1
39540810;1594954;1
48518018;1594954;2
51303176;1594954;1
17452215;1600218;1
35461633;1600218;1
38231440;1600218;2
43519161;1600218;1
26410665;1604607;1
30247263;1604607;1
41842859;1604607;1
34245232;1616944;2
34798182;1616949;1
9514372;1618060;1
10262629;1618060;1
27096605;1618060;1
27182684;1618060;1
27506359;1618060;1
44277011;1618060;1
4024836;1618441;1
16105317;1618441;1
19293262;1618441;3
19296141;1618441;5
21443770;1618441;1
21880294;1618441;1
29241786;1618441;1
30773422;1618441;5
31965547;1618441;1
36793974;1618441;1
43095785;1618441;1
43384006;1618441;1
43432776;1618441;2
43663594;1618441;5
44147876;1618441;4
47333021;1618441;1
8042154;1623274;1
30006657;1623274;1
37340845;1623274;1
45740143;1623274;1
49391538;1623274;1
14160118;1647747;1
18184544;1647747;1
31213045;1647747;4
48796730;1647747;1
51565162;1647747;3
13048179;1678143;1
28391640;1678143;1
35199268;1678143;1
4081205;1696281;1
7965926;1696281;3
14966817;1696281;1
15217753;1696281;1
26292898;1696281;2
26907017;1696281;2
28007960;1696281;2
31826353;1696281;2
31887060;1696281;1
33102134;1696281;1
46539562;1696281;1
3295297;1710765;1
13136630;1710765;1
17105782;1710765;1
31259881;1710765;1
36030110;1710765;1
3586546;1716722;1
8645676;1716722;1
13128759;1716722;1
26673477;1716722;1
36535296;1716722;1
40203107;1716722;2
41041437;1716722;1
41891244;1716722;1
44429769;1716722;1
50472272;1716722;1
51135290;1716722;1
1487246;1718322;1
6732714;1718322;1
16482101;1718322;1
32107676;1718322;1
51565162;1718322;1
22422173;1721561;1
35524781;1721561;1
46529627;1721561;1
23371005;1725494;1
40300172;1725494;1
49804602;1734379;1
12892815;1736000;5
38483614;1736000;2
44797740;1736000;3
8042154;1737362;5
36438329;1737362;5
49391538;1737362;2
31011098;1738981;2
598018;1739736;1
8237590;1739736;3
9557261;1739736;1
33440320;1739736;1
43230235;1739736;1
43247144;1739736;1
1407326;1739738;1
20759050;1739738;1
44174709;1739738;1
13681668;1753754;2
13935331;1753754;3
22157859;1753754;1
39757127;1753754;3
44232350;1753754;1
2484205;1755822;1
15971006;1755822;1
41678860;1755822;1
42996937;1755822;1
4099723;1756257;1
8312951;1756257;1
39401642;1756257;1
44118001;1756257;1
3812689;1763095;2
16961797;1763095;2
17977947;1763095;2
20801535;1763095;1
26912360;1763095;1
45446586;1763095;2
38172734;1763794;1
38336720;1763794;1
40801457;1763794;2
3459571;1793765;2
36503773;1793765;3
2581730;1795539;1
5542836;1795539;2
5641040;1795539;5
13469816;1795539;2
24635668;1795539;1
25781368;1795539;1
28974609;1795539;1
31946092;1795539;1
35199268;1795539;1
37282017;1795539;1
38967719;1795539;2
43230235;1795539;1
47680999;1795539;1
51186351;1795539;1
51186447;1795539;2
5641040;1799961;1
5641040;1800064;1
21558803;1800064;1
5641040;1800457;1
21558803;1800457;1
37282017;1800457;1
5641040;1800511;1
34757221;1800511;1
38967719;1800511;1
43230235;1800511;1
43230235;1800826;1
5641040;1801068;1
21558803;1801068;1
5641040;1802120;1
21558803;1802120;1
37282017;1802120;1
47890364;1802120;1
5641040;1802147;1
21558803;1802147;1
37116319;1802147;1
51507663;1802147;1
5641040;1803188;1
38967719;1803188;1
43230235;1803188;1
5641040;1803265;1
21558803;1803265;1
37116319;1803265;1
37282017;1803265;1
51507663;1803265;1
2581730;1803720;1
28974609;1803720;1
38967719;1803720;1
43230235;1803720;1
5641040;1803723;1
31946092;1803723;1
43991273;1803723;1
5641040;1804115;1
31946092;1804115;1
5641040;1804138;1
49742244;1804138;1
2660017;1804303;1
5641040;1804303;1
8324432;1804303;1
21558803;1804303;1
5641040;1804621;1
31946092;1804621;1
43991273;1804621;1
2581730;1804672;1
10970270;1804672;1
21311221;1804672;1
38967719;1804672;1
39048977;1804672;1
47583753;1804672;1
49432534;1804672;1
5641040;1804907;1
24742257;1804907;1
5641040;1805342;1
21558803;1805342;1
5641040;1805717;1
49742244;1805717;1
2581730;1806170;1
28974609;1806170;1
38967719;1806170;1
43230235;1806170;1
2012071;1806476;1
43230235;1806476;1
5641040;1806576;1
31946092;1806576;1
2581730;1808161;1
28974609;1808161;1
38967719;1808161;1
43230235;1808161;1
51294462;1808161;1
2581730;1808162;1
14156512;1808162;1
28974609;1808162;1
38967719;1808162;1
43230235;1808162;1
5641040;1808166;1
21558803;1808166;1
37282017;1808166;1
5641040;1809036;1
24742257;1809036;1
2581730;1809060;1
28974609;1809060;1
38967719;1809060;1
43230235;1809060;1
5641040;1812604;1
24742257;1812604;1
5021107;1825297;2
13725392;1825297;1
18921468;1825297;1
43230235;1825297;2
24150678;1825346;1
39678206;1825346;1
43831245;1825346;1
5641040;1841729;3
21417708;1841729;1
24635668;1841729;3
34108223;1841729;6
37282017;1841729;1
48574260;1841729;2
1571702;1879018;1
2660483;1879018;1
2996909;1879018;4
3154060;1879018;1
3438618;1879018;1
5042962;1879018;1
6835359;1879018;1
7553648;1879018;5
8955894;1879018;1
13246097;1879018;1
14766374;1879018;2
14772367;1879018;3
16115922;1879018;1
19259583;1879018;1
19664892;1879018;1
19833326;1879018;1
20020136;1879018;2
22109126;1879018;1
22115804;1879018;1
26041806;1879018;1
30941671;1879018;1
34137051;1879018;1
38967719;1879018;1
39048977;1879018;1
40687804;1879018;4
41203518;1879018;1
41342298;1879018;1
41342471;1879018;1
41351782;1879018;1
48375775;1879018;1
9654078;1879092;1
18435501;1879092;1
21009435;1879092;1
23806422;1879092;1
27965621;1879092;1
28790787;1879092;1
39811966;1879092;1
42648074;1879092;1
45978433;1879453;1
47955889;1879453;1
2581730;1882874;1
7956602;1882874;1
14696334;1882874;5
23573550;1882874;1
23894954;1882874;5
37794188;1882874;1
41567461;1882874;5
43747263;1882874;3
43991273;1882874;3
47680999;1882874;2
23573550;1883016;1
38623749;1883016;1
39048977;1883016;1
41980857;1886559;1
8620023;1891304;1
10280103;1891304;1
11547255;1891304;2
29075388;1891304;1
32843521;1891304;1
35199104;1891304;7
36290649;1891304;1
37079901;1891304;1
38645522;1891304;6
51070815;1891304;1
936777;1920558;1
4536650;1920558;1
8951050;1920558;1
9583144;1920558;1
15219091;1920558;1
18228225;1920558;1
21265394;1920558;1
31675876;1920558;1
34164256;1920558;1
34294691;1920558;1
40430459;1920558;1
45386161;1920558;1
31555571;1925417;1
50779968;1925417;1
12228271;1936662;1
17001211;1936662;1
19323628;1936662;1
36233290;1936662;1
38940899;1936662;2
47997448;1936662;1
4117945;1942919;1
6408313;1942919;1
17461947;1942919;2
2930682;1947872;1
3057532;1947872;1
8969471;1947872;1
14434320;1947872;1
14559163;1947872;1
15022798;1947872;3
15837447;1947872;1
15893002;1947872;1
16580254;1947872;5
22977241;1947872;8
25668948;1947872;1
28908315;1947872;2
30326012;1947872;1
30993193;1947872;1
33538769;1947872;1
33827967;1947872;6
36597913;1947872;2
37398719;1947872;4
40847747;1947872;2
41798961;1947872;1
42459057;1947872;1
44429457;1947872;5
47717171;1947872;1
2576966;1952495;1
42276919;1952495;3
2978731;1954605;1
14772367;1954605;1
21009435;1954605;1
35916956;1954605;1
2149568;1964069;1
4104924;1964069;2
4151183;1964069;4
22977124;1964069;1
32844998;1964069;1
35949429;1969148;1
36817415;1969148;1
43170266;1969148;2
43170266;1987985;1
7594511;1999867;1
18665402;1999867;1
19106696;1999867;1
43315306;1999867;1
3693641;2003322;1
7649896;2003322;1
8481075;2003322;1
15258000;2003322;1
20742911;2003322;1
20761352;2003322;1
21908506;2003322;14
29121252;2003322;1
29202890;2003322;4
37907642;2003322;1
40490798;2003322;2
48918435;2003322;1
49917961;2003322;7
13935331;2009810;1
2124674;2009970;1
1806476;2012071;1
23448707;2012071;1
39688887;2012071;1
43230235;2012071;13
44068159;2012071;2
176533;2012157;1
480781;2012157;3
25380980;2012157;3
27978691;2012157;1
33488423;2012157;1
48015738;2012157;1
43230235;2012642;2
43230235;2012887;3
37331638;2029102;1
48015738;2029102;1
43230235;2047996;1
14772367;2048777;1
21113998;2048777;1
40687804;2048777;1
41524400;2048777;1
43230235;2059270;1
35423347;2083845;1
45764804;2083845;1
14966817;2109082;1
19997533;2109082;1
21204089;2109082;1
31955763;2109082;1
33010639;2109082;1
34160633;2109082;1
42562048;2109082;1
49020558;2109082;1
29569366;2109387;1
2009970;2124674;1
34452438;2140381;1
47531681;2140381;1
10748215;2149567;1
12683829;2149567;1
1964069;2149568;1
22977124;2149568;1
8242180;2155704;3
10231706;2155704;1
50472580;2155704;3
31955594;2156145;1
19521885;2159579;1
28829165;2159579;1
30499797;2159579;2
48084433;2159579;1
6194746;2160845;1
37320698;2160845;1
41202278;2160845;1
2550488;2174139;1
4508960;2174139;6
4539569;2174139;1
4847412;2174139;1
5892054;2174139;1
6518850;2174139;1
7605481;2174139;1
7847672;2174139;7
8865115;2174139;1
9067143;2174139;1
11187443;2174139;1
13128798;2174139;1
13935331;2174139;1
17501115;2174139;1
19465087;2174139;1
25284879;2174139;1
27174187;2174139;1
29131038;2174139;1
30642257;2174139;3
30819069;2174139;1
32486819;2174139;1
32853064;2174139;18
34672471;2174139;1
35321203;2174139;1
35848407;2174139;1
35971648;2174139;1
39503295;2174139;1
42232280;2174139;1
42635000;2174139;3
43247144;2174139;1
44384064;2174139;2
44509491;2174139;5
45138878;2174139;1
45257160;2174139;1
46379742;2174139;1
