Id;Label;Age;Pubs
31818957;31818957;6;12
31826353;31826353;30;102
31835654;31835654;0;1
31955594;31955594;25;34
31965149;31965149;4;15
31984723;31984723;4;2
31990531;31990531;12;29
32104971;32104971;30;15
32164124;32164124;9;10
32173982;32173982;2;2
32275860;32275860;10;14
32364308;32364308;17;25
32474303;32474303;1;3
32511540;32511540;15;22
32548567;32548567;7;10
32556083;32556083;2;3
32594078;32594078;28;28
32687497;32687497;0;1
32712961;32712961;9;8
32762861;32762861;18;121
32787573;32787573;6;18
32800247;32800247;18;7
32804293;32804293;8;11
32853064;32853064;35;275
32918675;32918675;9;18
32956300;32956300;28;115
32966959;32966959;19;5
32976754;32976754;0;1
32986714;32986714;24;116
33023652;33023652;8;13
33072551;33072551;19;84
33108070;33108070;19;43
33112881;33112881;28;51
33141408;33141408;1;3
33196580;33196580;0;1
33262379;33262379;19;40
33326481;33326481;14;36
33440320;33440320;32;216
33450475;33450475;8;2
33465457;33465457;32;80
33528496;33528496;2;2
33642640;33642640;25;69
33705046;33705046;0;2
33759324;33759324;6;6
33764775;33764775;0;1
33772499;33772499;3;5
33800547;33800547;32;159
33827967;33827967;25;25
33827973;33827973;0;1
33858785;33858785;0;1
33874066;33874066;2;4
33890198;33890198;21;38
33890201;33890201;0;1
33905280;33905280;0;1
34025931;34025931;0;1
34055049;34055049;4;2
34074374;34074374;4;5
34137051;34137051;30;119
34147741;34147741;0;1
34170273;34170273;4;5
34184386;34184386;22;75
34186742;34186742;8;7
34196862;34196862;2;2
34235948;34235948;0;1
34331431;34331431;1;2
34348001;34348001;1;2
34452438;34452438;2;10
34464951;34464951;0;1
34542243;34542243;21;47
34604711;34604711;27;71
34646023;34646023;7;18
34855476;34855476;24;149
34918066;34918066;0;1
34962938;34962938;0;1
34982892;34982892;18;19
35057144;35057144;0;1
35163026;35163026;5;10
35196705;35196705;10;12
35276713;35276713;20;99
35320995;35320995;0;1
35321734;35321734;4;11
35325665;35325665;3;2
35333882;35333882;0;1
35333883;35333883;0;1
